timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.090555,0.363549,-0.157743,0,1,1,1,1
-360,1.123828,0.382441,-0.144735,0,1,1,1,1
-320,1.155693,0.407841,-0.12804,0,1,1,1,1
-280,1.189472,0.435019,-0.109881,0,1,1,1,1
-240,1.230457,0.458023,-0.092767,0,1,1,1,1
-200,1.276127,0.476407,-0.074663,0,1,1,1,1
-160,1.321588,0.491737,-0.051181,0,1,1,1,1
-120,1.366583,0.504772,-0.025281,0,1,1,1,1
-80,1.411408,0.505719,0.003564,0,1,1,1,1
-40,1.44707,0.480748,0.03121,0,1,1,1,1
0,1.479176,0.450884,0.050188,0,1,1,1,1
