timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.219446,-0.610463,-0.460775,1,1,1,1,1
-360,1.221003,-0.601247,-0.456131,1,1,1,1,1
-320,1.222578,-0.590465,-0.451476,1,1,1,1,1
-280,1.223569,-0.578731,-0.44472,1,1,1,1,1
-240,1.224823,-0.56505,-0.437307,1,1,1,1,1
-200,1.227521,-0.549626,-0.429911,1,1,1,1,1
-160,1.229698,-0.532431,-0.421046,1,1,1,1,1
-120,1.233811,-0.513934,-0.410747,1,1,1,1,1
-80,1.237102,-0.492806,-0.401669,1,1,1,1,1
-40,1.241341,-0.470439,-0.391002,1,1,1,1,1
0,1.245712,-0.44721,-0.3787,1,1,1,1,1
