timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.251979,0.447691,0.15026,0,0,1,1,1
-360,2.221616,0.43428,0.133361,0,0,1,1,1
-320,2.188674,0.42132,0.116519,0,0,1,1,1
-280,2.156558,0.404066,0.097589,0,0,1,1,1
-240,2.120162,0.387682,0.082111,0,0,1,1,1
-200,2.080699,0.373597,0.067599,0,0,1,1,1
-160,2.03788,0.363586,0.050764,0,0,1,1,1
-120,1.997334,0.33908,0.037908,0,0,1,1,1
-80,1.970618,0.299121,0.026073,0,0,1,1,1
-40,1.95289,0.253709,0.017994,0,0,1,1,1
0,1.947745,0.207027,0.01168,0,0,1,1,1
