timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,5.113463,-1.731514,1.736436,1,1,1,1,1
-360,5.110086,-1.730302,1.729434,1,1,1,1,1
-320,5.105616,-1.728266,1.722986,1,1,1,1,1
-280,5.101947,-1.72598,1.716367,1,1,1,1,1
-240,5.103088,-1.721427,1.709779,1,1,1,1,1
-200,5.104786,-1.716739,1.703325,1,1,1,1,1
-160,5.106327,-1.712116,1.696601,1,1,1,1,1
-120,5.107946,-1.707387,1.689929,1,1,1,1,1
-80,5.109732,-1.702359,1.683425,1,1,1,1,1
-40,5.111138,-1.697554,1.676802,1,1,1,1,1
0,5.112986,-1.694221,1.672056,1,1,1,1,1
