timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.971911,0.547814,0.337163,0,1,1,1,1
-360,3.972019,0.544053,0.338693,0,1,1,1,1
-320,3.963917,0.538077,0.338869,0,1,1,1,1
-280,3.95617,0.543715,0.337899,0,1,1,1,1
-240,3.952345,0.53893,0.33553,0,1,1,1,1
-200,3.952637,0.523454,0.335104,0,1,1,1,1
-160,3.95432,0.504112,0.331945,0,1,1,1,1
-120,3.955301,0.481041,0.328716,0,1,1,1,1
-80,3.959752,0.454203,0.326662,0,1,1,1,1
-40,3.965906,0.424075,0.322936,0,1,1,1,1
0,3.968161,0.38936,0.321643,0,1,1,1,1
