timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.601847,-1.184446,0.942462,1,1,1,1,1
-360,2.609974,-1.17641,0.933053,1,1,1,1,1
-320,2.618371,-1.168788,0.923236,1,1,1,1,1
-280,2.626356,-1.160148,0.913235,1,1,1,1,1
-240,2.634311,-1.150205,0.902853,1,1,1,1,1
-200,2.642567,-1.139121,0.892226,1,1,1,1,1
-160,2.64994,-1.126137,0.881258,1,1,1,1,1
-120,2.658052,-1.112528,0.869531,1,1,1,1,1
-80,2.667256,-1.098746,0.857551,1,1,1,1,1
-40,2.675847,-1.083761,0.844831,1,1,1,1,1
0,2.685327,-1.06856,0.830822,1,1,1,1,1
