timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.776029,-0.613773,-0.231212,0,0,0,0,0
-360,1.780985,-0.597849,-0.224851,0,0,0,0,0
-320,1.786651,-0.58192,-0.219861,0,0,0,0,0
-280,1.791209,-0.569103,-0.214146,0,0,0,0,0
-240,1.797888,-0.557987,-0.210056,0,0,0,0,0
-200,1.802334,-0.546728,-0.204205,0,0,0,0,0
-160,1.80361,-0.542863,-0.202445,0,0,0,0,0
-120,1.803734,-0.559203,-0.201091,0,0,0,0,0
-80,1.802035,-0.580341,-0.197792,0,0,0,0,0
-40,1.807604,-0.604029,-0.197298,0,0,0,0,0
0,1.825989,-0.625689,-0.206857,0,0,0,0,0
