timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.787847,-1.376009,0.547659,0,1,1,1,1
-360,1.802363,-1.365879,0.550538,0,1,1,1,1
-320,1.81408,-1.35353,0.550322,0,1,1,1,1
-280,1.824573,-1.342341,0.549277,0,1,1,1,1
-240,1.833051,-1.331839,0.548964,0,1,1,1,1
-200,1.840626,-1.322149,0.548336,0,1,1,1,1
-160,1.848052,-1.314501,0.547426,0,1,1,1,1
-120,1.854789,-1.307359,0.546137,0,1,1,1,1
-80,1.860964,-1.299548,0.544295,0,1,1,1,1
-40,1.867085,-1.291335,0.543027,0,1,1,1,1
0,1.872518,-1.282178,0.540924,0,1,1,1,1
