timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.250649,-1.531877,-0.432703,1,1,1,1,1
-360,3.239018,-1.510504,-0.423876,1,1,1,1,1
-320,3.225941,-1.480691,-0.418034,1,1,1,1,1
-280,3.206141,-1.457871,-0.40446,1,1,1,1,1
-240,3.193694,-1.432459,-0.386604,1,1,1,1,1
-200,3.176547,-1.407702,-0.371597,1,1,1,1,1
-160,3.165762,-1.380247,-0.355732,1,1,1,1,1
-120,3.155064,-1.350758,-0.345695,1,1,1,1,1
-80,3.149525,-1.31879,-0.34003,1,1,1,1,1
-40,3.144447,-1.288309,-0.328696,1,1,1,1,1
0,3.135702,-1.259875,-0.314493,1,1,1,1,1
