timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.492944,1.854354,-0.698696,0,1,1,1,1
-360,2.513876,1.835752,-0.692128,0,1,1,1,1
-320,2.528111,1.812644,-0.684745,0,1,1,1,1
-280,2.538903,1.789616,-0.678722,0,1,1,1,1
-240,2.545399,1.767843,-0.675563,0,1,1,1,1
-200,2.551368,1.749934,-0.671918,0,1,1,1,1
-160,2.557744,1.735644,-0.667515,0,1,1,1,1
-120,2.564073,1.724135,-0.663425,0,1,1,1,1
-80,2.570774,1.713264,-0.659055,0,1,1,1,1
-40,2.579073,1.699382,-0.652223,0,1,1,1,1
0,2.587631,1.680868,-0.645827,0,1,1,1,1
