timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.836092,-0.051604,-0.002781,1,1,1,1,1
-360,3.843029,-0.056813,0.008155,1,1,1,1,1
-320,3.837392,-0.068171,0.020386,1,1,1,1,1
-280,3.833106,-0.078739,0.030615,1,1,1,1,1
-240,3.828986,-0.089098,0.04004,1,1,1,1,1
-200,3.824434,-0.098738,0.050517,1,1,1,1,1
-160,3.819267,-0.107969,0.061048,1,1,1,1,1
-120,3.814212,-0.116516,0.071624,1,1,1,1,1
-80,3.809855,-0.125704,0.080992,1,1,1,1,1
-40,3.80657,-0.134263,0.090029,1,1,1,1,1
0,3.803313,-0.142634,0.097632,1,1,1,1,1
