timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.790943,0.860308,-0.698697,1,1,1,1,1
-360,1.81731,0.889201,-0.676315,1,1,1,1,1
-320,1.842587,0.921069,-0.654638,1,1,1,1,1
-280,1.870845,0.952749,-0.633719,1,1,1,1,1
-240,1.90088,0.985886,-0.614841,1,1,1,1,1
-200,1.939292,1.003302,-0.590307,1,1,1,1,1
-160,1.984836,1.00304,-0.561418,1,1,1,1,1
-120,2.031136,0.997173,-0.534461,1,1,1,1,1
-80,2.075773,0.988713,-0.505456,1,1,1,1,1
-40,2.120713,0.982921,-0.476206,1,1,1,1,1
0,2.166415,0.979946,-0.447707,1,1,1,1,1
