timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.144169,-0.353677,-0.039191,1,1,1,1,1
-360,2.149328,-0.363652,-0.040502,1,1,1,1,1
-320,2.157105,-0.367959,-0.038181,1,1,1,1,1
-280,2.162257,-0.370537,-0.035744,1,1,1,1,1
-240,2.165184,-0.372593,-0.034247,1,1,1,1,1
-200,2.168519,-0.374927,-0.032678,1,1,1,1,1
-160,2.173368,-0.377206,-0.030861,1,1,1,1,1
-120,2.177982,-0.384258,-0.030111,1,1,1,1,1
-80,2.181841,-0.395774,-0.031198,1,1,1,1,1
-40,2.186136,-0.408099,-0.03259,1,1,1,1,1
0,2.189802,-0.421238,-0.034479,1,1,1,1,1
