timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.223719,0.803839,0.052764,1,1,1,1,1
-360,1.245743,0.813174,0.052193,1,1,1,1,1
-320,1.268495,0.824375,0.051628,1,1,1,1,1
-280,1.29212,0.834263,0.051011,1,1,1,1,1
-240,1.31446,0.847286,0.050674,1,1,1,1,1
-200,1.337836,0.858359,0.049098,1,1,1,1,1
-160,1.360442,0.865454,0.053132,1,1,1,1,1
-120,1.379129,0.87017,0.059444,1,1,1,1,1
-80,1.393217,0.874852,0.065135,1,1,1,1,1
-40,1.405641,0.878021,0.070197,1,1,1,1,1
0,1.418014,0.879858,0.07505,1,1,1,1,1
