timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.211899,-0.578493,-0.165995,1,1,1,1,1
-360,1.240134,-0.535681,-0.150092,1,1,1,1,1
-320,1.271478,-0.493476,-0.138447,1,1,1,1,1
-280,1.300295,-0.449746,-0.126483,1,1,1,1,1
-240,1.328295,-0.406442,-0.110771,1,1,1,1,1
-200,1.355972,-0.363996,-0.092436,1,1,1,1,1
-160,1.384502,-0.321072,-0.076594,1,1,1,1,1
-120,1.410048,-0.276455,-0.060776,1,1,1,1,1
-80,1.440975,-0.23371,-0.049539,1,1,1,1,1
-40,1.4731,-0.192417,-0.036876,1,1,1,1,1
0,1.507589,-0.151514,-0.030136,1,1,1,1,1
