timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.160917,0.014197,0.282411,1,1,1,1,1
-360,1.173957,0.007036,0.281012,1,1,1,1,1
-320,1.188133,0.000452,0.27868,1,1,1,1,1
-280,1.203086,-0.006977,0.275681,1,1,1,1,1
-240,1.21924,-0.014302,0.273191,1,1,1,1,1
-200,1.236376,-0.021313,0.269898,1,1,1,1,1
-160,1.25423,-0.027671,0.265199,1,1,1,1,1
-120,1.271752,-0.035655,0.261054,1,1,1,1,1
-80,1.289969,-0.04383,0.256463,1,1,1,1,1
-40,1.309204,-0.051813,0.251583,1,1,1,1,1
0,1.329887,-0.059761,0.248455,1,1,1,1,1
