timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.929467,1.780981,-0.111753,0,1,1,1,1
-360,1.948594,1.750257,-0.100688,0,1,1,1,1
-320,1.962683,1.717199,-0.09112,0,1,1,1,1
-280,1.980975,1.686057,-0.084472,0,1,1,1,1
-240,1.99806,1.654934,-0.075648,0,1,1,1,1
-200,2.030565,1.639496,-0.062075,0,1,1,1,1
-160,2.067882,1.626145,-0.046683,0,1,1,1,1
-120,2.111201,1.612288,-0.035036,0,1,1,1,1
-80,2.159595,1.598608,-0.022617,0,1,1,1,1
-40,2.205202,1.576683,-0.009817,0,1,1,1,1
0,2.239163,1.536783,0.002897,0,1,1,1,1
