timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.567513,-0.073529,0.741413,0,1,1,1,1
-360,1.567662,-0.059835,0.743017,0,1,1,1,1
-320,1.568003,-0.044818,0.744299,0,1,1,1,1
-280,1.567314,-0.028358,0.745846,0,1,1,1,1
-240,1.567876,-0.009962,0.746162,0,1,1,1,1
-200,1.567021,0.010364,0.745655,0,1,1,1,1
-160,1.568207,0.032563,0.743301,0,1,1,1,1
-120,1.577384,0.050629,0.734345,0,1,1,1,1
-80,1.589882,0.063364,0.725978,0,1,1,1,1
-40,1.600636,0.072295,0.719856,0,1,1,1,1
0,1.607491,0.078574,0.714291,0,1,1,1,1
