timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.834231,-0.098528,-0.889579,1,1,1,1,1
-360,2.842837,-0.097869,-0.879412,1,1,1,1,1
-320,2.855237,-0.093503,-0.862788,1,1,1,1,1
-280,2.873515,-0.088976,-0.842208,1,1,1,1,1
-240,2.88624,-0.082758,-0.817314,1,1,1,1,1
-200,2.899407,-0.074449,-0.793274,1,1,1,1,1
-160,2.91715,-0.068559,-0.771925,1,1,1,1,1
-120,2.935984,-0.064337,-0.750796,1,1,1,1,1
-80,2.95912,-0.058537,-0.736682,1,1,1,1,1
-40,2.982277,-0.054629,-0.724363,1,1,1,1,1
0,3.00446,-0.05065,-0.713511,1,1,1,1,1
