timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.893655,-0.050519,0.545037,1,1,1,1,1
-360,1.900778,-0.05453,0.540823,1,1,1,1,1
-320,1.908685,-0.058722,0.537057,1,1,1,1,1
-280,1.91724,-0.062324,0.534027,1,1,1,1,1
-240,1.925485,-0.06733,0.530303,1,1,1,1,1
-200,1.933993,-0.073028,0.527743,1,1,1,1,1
-160,1.942421,-0.078593,0.524049,1,1,1,1,1
-120,1.951363,-0.083475,0.520356,1,1,1,1,1
-80,1.960201,-0.089148,0.517554,1,1,1,1,1
-40,1.969193,-0.095031,0.514939,1,1,1,1,1
0,1.978782,-0.10057,0.511897,1,1,1,1,1
