timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.316398,0.66833,-0.009739,0,1,1,1,1
-360,1.334127,0.663447,-0.004661,0,1,1,1,1
-320,1.352371,0.659549,0.001881,0,1,1,1,1
-280,1.372538,0.657395,0.008865,0,1,1,1,1
-240,1.393784,0.65221,0.016674,0,1,1,1,1
-200,1.421138,0.6466,0.02307,0,1,1,1,1
-160,1.45186,0.649759,0.025672,0,1,1,1,1
-120,1.483891,0.65564,0.027631,0,1,1,1,1
-80,1.517401,0.662514,0.028498,0,1,1,1,1
-40,1.551911,0.671518,0.030284,0,1,1,1,1
0,1.588495,0.678976,0.030691,0,1,1,1,1
