timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.480045,2.16093,-0.313704,0,1,1,1,1
-360,4.50087,2.161592,-0.31296,0,1,1,1,1
-320,4.508556,2.185293,-0.338575,0,1,1,1,1
-280,4.521636,2.204921,-0.364611,0,1,1,1,1
-240,4.542849,2.221714,-0.389933,0,1,1,1,1
-200,4.548548,2.188012,-0.375817,0,1,1,1,1
-160,4.551931,2.153258,-0.355341,0,1,1,1,1
-120,4.552743,2.120049,-0.339267,0,1,1,1,1
-80,4.55505,2.091656,-0.319486,0,1,1,1,1
-40,4.558923,2.060304,-0.303961,0,1,1,1,1
0,4.565409,2.027646,-0.283377,0,1,1,1,1
