timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.234181,0.100325,-0.321789,0,0,0,1,1
-360,1.254041,0.101846,-0.298657,0,0,0,1,1
-320,1.277235,0.102864,-0.278271,0,0,0,1,1
-280,1.297934,0.105327,-0.2554,0,0,0,1,1
-240,1.316756,0.111084,-0.231129,0,0,0,1,1
-200,1.334192,0.118645,-0.212733,0,0,0,1,1
-160,1.346773,0.124291,-0.19799,0,0,0,1,1
-120,1.357751,0.132027,-0.182454,0,0,0,1,1
-80,1.372139,0.137001,-0.168566,0,0,0,1,1
-40,1.386162,0.143935,-0.155735,0,0,0,1,1
0,1.399717,0.147413,-0.142487,0,0,0,1,1
