timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.745794,0.351981,-0.755943,1,1,1,1,1
-360,1.766699,0.368497,-0.750831,1,1,1,1,1
-320,1.784514,0.378174,-0.746195,1,1,1,1,1
-280,1.798071,0.386917,-0.73743,1,1,1,1,1
-240,1.810634,0.397499,-0.726898,1,1,1,1,1
-200,1.825497,0.406963,-0.714513,1,1,1,1,1
-160,1.84096,0.41442,-0.700119,1,1,1,1,1
-120,1.860611,0.423012,-0.691511,1,1,1,1,1
-80,1.880562,0.430692,-0.681592,1,1,1,1,1
-40,1.897369,0.437119,-0.671427,1,1,1,1,1
0,1.914139,0.442298,-0.658856,1,1,1,1,1
