timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.97102,-0.7851,0.689106,1,1,1,1,1
-360,2.968876,-0.781079,0.669836,1,1,1,1,1
-320,2.966714,-0.775574,0.651991,1,1,1,1,1
-280,2.968947,-0.767099,0.639002,1,1,1,1,1
-240,2.96726,-0.759887,0.630104,1,1,1,1,1
-200,2.966366,-0.756909,0.620997,1,1,1,1,1
-160,2.964114,-0.754087,0.61254,1,1,1,1,1
-120,2.959169,-0.75083,0.605322,1,1,1,1,1
-80,2.948997,-0.74432,0.59772,1,1,1,1,1
-40,2.934324,-0.735993,0.58805,1,1,1,1,1
0,2.916595,-0.724525,0.57597,1,1,1,1,1
