timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.453569,-1.013124,0.031521,0,0,0,0,1
-360,1.455527,-1.006617,0.032586,0,0,0,0,1
-320,1.456804,-1.001443,0.033743,0,0,0,0,1
-280,1.455209,-0.997187,0.03509,0,0,0,0,1
-240,1.447808,-0.992735,0.037035,0,0,0,0,1
-200,1.437221,-0.985708,0.038484,0,0,0,0,1
-160,1.424339,-0.975796,0.040989,0,0,0,0,1
-120,1.410339,-0.96253,0.04408,0,0,0,0,1
-80,1.395915,-0.955886,0.045407,0,0,0,0,1
-40,1.383793,-0.975833,0.050331,0,0,0,0,1
0,1.373414,-0.997884,0.055298,0,0,0,0,1
