timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.382596,-1.546948,-0.149739,1,1,1,1,1
-360,2.417358,-1.552151,-0.143318,1,1,1,1,1
-320,2.449866,-1.563674,-0.134432,1,1,1,1,1
-280,2.482241,-1.576481,-0.127792,1,1,1,1,1
-240,2.515164,-1.586652,-0.121826,1,1,1,1,1
-200,2.548253,-1.59147,-0.119336,1,1,1,1,1
-160,2.578592,-1.590126,-0.113736,1,1,1,1,1
-120,2.589634,-1.567178,-0.100316,1,1,1,1,1
-80,2.59159,-1.541226,-0.083625,1,1,1,1,1
-40,2.590633,-1.520698,-0.064908,1,1,1,1,1
0,2.591596,-1.501404,-0.048769,1,1,1,1,1
