timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.315866,0.534723,-1.173138,0,1,1,1,1
-360,4.320072,0.531853,-1.16708,0,1,1,1,1
-320,4.325933,0.526122,-1.156761,0,1,1,1,1
-280,4.333984,0.518427,-1.142305,0,1,1,1,1
-240,4.34124,0.510012,-1.12524,0,1,1,1,1
-200,4.347958,0.500173,-1.108524,0,1,1,1,1
-160,4.354672,0.489325,-1.093243,0,1,1,1,1
-120,4.346194,0.474667,-1.077825,0,1,1,1,1
-80,4.335206,0.457951,-1.059884,0,1,1,1,1
-40,4.334532,0.444464,-1.038907,0,1,1,1,1
0,4.355886,0.441369,-1.022628,0,1,1,1,1
