timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.105511,0.980034,0.188083,0,1,1,1,1
-360,2.120106,0.977357,0.188711,0,1,1,1,1
-320,2.135525,0.974459,0.189789,0,1,1,1,1
-280,2.151351,0.971267,0.190495,0,1,1,1,1
-240,2.168185,0.969898,0.191107,0,1,1,1,1
-200,2.18582,0.969787,0.189869,0,1,1,1,1
-160,2.20413,0.96827,0.188964,0,1,1,1,1
-120,2.222853,0.965817,0.187678,0,1,1,1,1
-80,2.241403,0.96157,0.185829,0,1,1,1,1
-40,2.260699,0.958806,0.184414,0,1,1,1,1
0,2.280187,0.957689,0.180612,0,1,1,1,1
