timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.571484,0.857889,0.299955,0,0,0,0,0
-360,2.567068,0.864108,0.285541,0,0,0,0,0
-320,2.554925,0.858607,0.275755,0,0,0,0,0
-280,2.543502,0.851602,0.267751,0,0,0,0,0
-240,2.531077,0.844097,0.258441,0,0,0,0,0
-200,2.517922,0.835761,0.251699,0,0,0,0,0
-160,2.50215,0.828019,0.239596,0,0,0,0,0
-120,2.483593,0.818304,0.221325,0,0,0,0,0
-80,2.459159,0.804615,0.201843,0,0,0,0,0
-40,2.434264,0.79223,0.182534,0,0,0,0,0
0,2.41549,0.78236,0.160352,0,0,0,0,0
