timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.038901,0.068069,0.360484,0,0,1,1,1
-360,2.064137,0.087535,0.346295,0,0,1,1,1
-320,2.088564,0.108626,0.331677,0,0,1,1,1
-280,2.11397,0.129466,0.317412,0,0,1,1,1
-240,2.140287,0.149402,0.302373,0,0,1,1,1
-200,2.16958,0.168032,0.289181,0,0,1,1,1
-160,2.197822,0.188535,0.274346,0,0,1,1,1
-120,2.225874,0.208869,0.257538,0,0,1,1,1
-80,2.256887,0.225367,0.240373,0,0,1,1,1
-40,2.287617,0.242333,0.221885,0,0,1,1,1
0,2.321694,0.257208,0.205883,0,0,1,1,1
