timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.876319,-0.195803,-0.576101,0,1,1,1,1
-360,2.86926,-0.202497,-0.558863,0,1,1,1,1
-320,2.862205,-0.20888,-0.54166,0,1,1,1,1
-280,2.856121,-0.214591,-0.524816,0,1,1,1,1
-240,2.849442,-0.218288,-0.509668,0,1,1,1,1
-200,2.83578,-0.224973,-0.493697,0,1,1,1,1
-160,2.816217,-0.233745,-0.474438,0,1,1,1,1
-120,2.794157,-0.245939,-0.448647,0,1,1,1,1
-80,2.767152,-0.256103,-0.41867,0,1,1,1,1
-40,2.738655,-0.267624,-0.389819,0,1,1,1,1
0,2.713422,-0.281306,-0.359676,0,1,1,1,1
