timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.288923,1.110007,-0.018339,0,0,0,0,0
-360,3.292364,1.099406,-0.015346,0,0,0,0,0
-320,3.296322,1.089013,-0.011966,0,0,0,0,0
-280,3.300228,1.078725,-0.009338,0,0,0,0,0
-240,3.303212,1.069019,-0.007457,0,0,0,0,0
-200,3.305242,1.06046,-0.005281,0,0,0,0,0
-160,3.312052,1.063974,-0.005488,0,0,0,0,0
-120,3.327261,1.071807,-0.009047,0,0,0,0,0
-80,3.348715,1.078802,-0.011744,0,0,0,0,0
-40,3.373442,1.086988,-0.014582,0,0,0,0,0
0,3.385715,1.086355,-0.018906,0,0,0,0,0
