timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.70533,0.469797,0.185481,1,1,1,1,1
-360,1.721073,0.479641,0.181929,1,1,1,1,1
-320,1.72981,0.496178,0.181724,1,1,1,1,1
-280,1.735009,0.513521,0.184715,1,1,1,1,1
-240,1.740244,0.530303,0.188072,1,1,1,1,1
-200,1.748386,0.545057,0.188445,1,1,1,1,1
-160,1.758479,0.5558,0.187658,1,1,1,1,1
-120,1.768876,0.564378,0.188154,1,1,1,1,1
-80,1.779859,0.571933,0.188807,1,1,1,1,1
-40,1.791514,0.578216,0.189753,1,1,1,1,1
0,1.802562,0.585962,0.189495,1,1,1,1,1
