timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.138332,-0.140968,0.206608,1,1,1,1,1
-360,2.131284,-0.150567,0.203644,1,1,1,1,1
-320,2.122095,-0.156248,0.200659,1,1,1,1,1
-280,2.111404,-0.157519,0.199656,1,1,1,1,1
-240,2.10259,-0.162016,0.197811,1,1,1,1,1
-200,2.097702,-0.169241,0.194391,1,1,1,1,1
-160,2.094549,-0.176522,0.191029,1,1,1,1,1
-120,2.094508,-0.183501,0.185672,1,1,1,1,1
-80,2.096396,-0.189761,0.178359,1,1,1,1,1
-40,2.092062,-0.194603,0.17102,1,1,1,1,1
0,2.086078,-0.197376,0.165385,1,1,1,1,1
