timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.10199,-0.217993,0.232813,1,1,1,1,1
-360,3.09225,-0.20665,0.226224,1,1,1,1,1
-320,3.083372,-0.19593,0.22177,1,1,1,1,1
-280,3.072453,-0.186831,0.21754,1,1,1,1,1
-240,3.059092,-0.176238,0.21136,1,1,1,1,1
-200,3.05052,-0.16406,0.204809,1,1,1,1,1
-160,3.053619,-0.149048,0.19944,1,1,1,1,1
-120,3.057962,-0.134535,0.194668,1,1,1,1,1
-80,3.061559,-0.119775,0.190111,1,1,1,1,1
-40,3.064388,-0.104653,0.185227,1,1,1,1,1
0,3.06836,-0.089532,0.180572,1,1,1,1,1
