timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.56083,-0.602975,0.090152,0,0,0,1,1
-360,3.553725,-0.607644,0.087465,0,0,0,1,1
-320,3.550769,-0.610534,0.086112,0,0,0,1,1
-280,3.550524,-0.610547,0.085079,0,0,0,1,1
-240,3.549618,-0.609571,0.084292,0,0,0,1,1
-200,3.551964,-0.606526,0.084588,0,0,0,1,1
-160,3.559522,-0.597754,0.086003,0,0,0,1,1
-120,3.563755,-0.584083,0.084482,0,0,0,1,1
-80,3.576012,-0.572119,0.083208,0,0,0,1,1
-40,3.596667,-0.564876,0.083305,0,0,0,1,1
0,3.622283,-0.562388,0.077445,0,0,0,1,1
