timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.236032,-0.956958,-0.448224,0,0,1,1,1
-360,3.233473,-0.934735,-0.438221,0,0,1,1,1
-320,3.238264,-0.913468,-0.428054,0,0,1,1,1
-280,3.242448,-0.893505,-0.4172,0,0,1,1,1
-240,3.261731,-0.8799,-0.408884,0,0,1,1,1
-200,3.283234,-0.866704,-0.405255,0,0,1,1,1
-160,3.305656,-0.856002,-0.397998,0,0,1,1,1
-120,3.326079,-0.840862,-0.389982,0,0,1,1,1
-80,3.347182,-0.827228,-0.381465,0,0,1,1,1
-40,3.363619,-0.815015,-0.367072,0,0,1,1,1
0,3.362779,-0.809549,-0.341892,0,0,1,1,1
