timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.334183,-0.200825,-0.053396,1,1,1,1,1
-360,2.338656,-0.196118,-0.048287,1,1,1,1,1
-320,2.343977,-0.19118,-0.044245,1,1,1,1,1
-280,2.349169,-0.186193,-0.039936,1,1,1,1,1
-240,2.355196,-0.181339,-0.037016,1,1,1,1,1
-200,2.361022,-0.176637,-0.033724,1,1,1,1,1
-160,2.366841,-0.171754,-0.030961,1,1,1,1,1
-120,2.372865,-0.16747,-0.028529,1,1,1,1,1
-80,2.378999,-0.163171,-0.025246,1,1,1,1,1
-40,2.384196,-0.157964,-0.021842,1,1,1,1,1
0,2.388884,-0.152513,-0.018052,1,1,1,1,1
