timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.436978,-0.239653,-0.259542,1,1,1,1,1
-360,2.435236,-0.245966,-0.266285,1,1,1,1,1
-320,2.439882,-0.238619,-0.265306,1,1,1,1,1
-280,2.445614,-0.229776,-0.261342,1,1,1,1,1
-240,2.451844,-0.219359,-0.256817,1,1,1,1,1
-200,2.459142,-0.208287,-0.25091,1,1,1,1,1
-160,2.468174,-0.196036,-0.245501,1,1,1,1,1
-120,2.478904,-0.184819,-0.239527,1,1,1,1,1
-80,2.49224,-0.186768,-0.233803,1,1,1,1,1
-40,2.501002,-0.186269,-0.227005,1,1,1,1,1
0,2.507352,-0.184008,-0.220763,1,1,1,1,1
