timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,0.971554,-0.018607,0.0372,1,1,1,1,1
-360,0.962438,-0.006159,0.042318,1,1,1,1,1
-320,0.953349,0.006478,0.048165,1,1,1,1,1
-280,0.943993,0.020305,0.052715,1,1,1,1,1
-240,0.942244,0.037911,0.057454,1,1,1,1,1
-200,0.944525,0.058328,0.062925,1,1,1,1,1
-160,0.950113,0.079268,0.070306,1,1,1,1,1
-120,0.957058,0.099155,0.077352,1,1,1,1,1
-80,0.964145,0.116474,0.080784,1,1,1,1,1
-40,0.971609,0.133675,0.085035,1,1,1,1,1
0,0.978573,0.15175,0.088872,1,1,1,1,1
