timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.395505,-0.52726,0.321614,1,1,1,1,1
-360,3.409914,-0.530873,0.319268,1,1,1,1,1
-320,3.424662,-0.533013,0.315973,1,1,1,1,1
-280,3.439509,-0.53545,0.313484,1,1,1,1,1
-240,3.454348,-0.536326,0.310449,1,1,1,1,1
-200,3.469033,-0.536731,0.307202,1,1,1,1,1
-160,3.483553,-0.537657,0.303813,1,1,1,1,1
-120,3.497947,-0.537762,0.299934,1,1,1,1,1
-80,3.509131,-0.531745,0.29164,1,1,1,1,1
-40,3.520033,-0.525329,0.281789,1,1,1,1,1
0,3.531678,-0.517998,0.2715,1,1,1,1,1
