timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.540717,0.940674,-0.54157,0,1,1,1,1
-360,1.552027,0.936158,-0.537773,0,1,1,1,1
-320,1.565788,0.930018,-0.533035,0,1,1,1,1
-280,1.582333,0.92327,-0.526786,0,1,1,1,1
-240,1.60225,0.916789,-0.520704,0,1,1,1,1
-200,1.625657,0.912205,-0.517653,0,1,1,1,1
-160,1.650566,0.905248,-0.5128,0,1,1,1,1
-120,1.676978,0.901532,-0.503402,0,1,1,1,1
-80,1.705878,0.893846,-0.498562,0,1,1,1,1
-40,1.737309,0.889134,-0.491177,0,1,1,1,1
0,1.76937,0.875875,-0.48405,0,1,1,1,1
