timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.091818,-0.417059,0.048146,1,1,1,1,1
-360,1.116596,-0.423006,0.050337,1,1,1,1,1
-320,1.140507,-0.428846,0.050802,1,1,1,1,1
-280,1.16416,-0.431701,0.052541,1,1,1,1,1
-240,1.1877,-0.432705,0.054379,1,1,1,1,1
-200,1.211072,-0.435349,0.056502,1,1,1,1,1
-160,1.233695,-0.4382,0.056932,1,1,1,1,1
-120,1.255386,-0.442149,0.057988,1,1,1,1,1
-80,1.276325,-0.446364,0.060383,1,1,1,1,1
-40,1.296031,-0.451833,0.064265,1,1,1,1,1
0,1.315159,-0.456445,0.066131,1,1,1,1,1
