timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.125472,0.849494,0.654194,1,1,1,1,1
-360,1.130605,0.851993,0.653044,1,1,1,1,1
-320,1.13518,0.854619,0.651464,1,1,1,1,1
-280,1.14055,0.857424,0.649915,1,1,1,1,1
-240,1.145913,0.859734,0.648468,1,1,1,1,1
-200,1.151229,0.862165,0.647179,1,1,1,1,1
-160,1.156747,0.864195,0.645711,1,1,1,1,1
-120,1.162314,0.866796,0.644364,1,1,1,1,1
-80,1.16724,0.86909,0.642792,1,1,1,1,1
-40,1.171112,0.871273,0.64122,1,1,1,1,1
0,1.174994,0.87294,0.639752,1,1,1,1,1
