timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.191301,0.713184,-0.060977,1,1,1,1,1
-360,2.21097,0.702574,-0.051145,1,1,1,1,1
-320,2.235815,0.688975,-0.037982,1,1,1,1,1
-280,2.266148,0.674597,-0.02207,1,1,1,1,1
-240,2.297924,0.661838,-0.00486,1,1,1,1,1
-200,2.328369,0.646141,0.012334,1,1,1,1,1
-160,2.359647,0.631103,0.028825,1,1,1,1,1
-120,2.391023,0.616513,0.045298,1,1,1,1,1
-80,2.419725,0.598273,0.062496,1,1,1,1,1
-40,2.451404,0.58286,0.07299,1,1,1,1,1
0,2.478138,0.561332,0.077088,1,1,1,1,1
