timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.134557,0.806463,0.641263,0,1,1,1,1
-360,4.185565,0.789456,0.638318,0,1,1,1,1
-320,4.234981,0.768164,0.638222,0,1,1,1,1
-280,4.284082,0.746481,0.633977,0,1,1,1,1
-240,4.333934,0.725957,0.633698,0,1,1,1,1
-200,4.38397,0.70628,0.637554,0,1,1,1,1
-160,4.431576,0.681265,0.641581,0,1,1,1,1
-120,4.476139,0.651009,0.643295,0,1,1,1,1
-80,4.52217,0.623131,0.64208,0,1,1,1,1
-40,4.56778,0.594578,0.643831,0,1,1,1,1
0,4.612697,0.565202,0.64503,0,1,1,1,1
