timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,0.745781,-0.798692,-0.00369,1,1,1,1,1
-360,0.77137,-0.800734,0.004713,1,1,1,1,1
-320,0.796898,-0.803739,0.011927,1,1,1,1,1
-280,0.820637,-0.805484,0.020415,1,1,1,1,1
-240,0.843639,-0.804784,0.029062,1,1,1,1,1
-200,0.867885,-0.807688,0.0369,1,1,1,1,1
-160,0.893698,-0.811363,0.047791,1,1,1,1,1
-120,0.92262,-0.815747,0.055754,1,1,1,1,1
-80,0.947914,-0.826822,0.059174,1,1,1,1,1
-40,0.970952,-0.83971,0.059855,1,1,1,1,1
0,0.994622,-0.850691,0.061839,1,1,1,1,1
