timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,5.385967,-0.777052,-0.564588,0,0,0,0,0
-360,5.382794,-0.781004,-0.563382,0,0,0,0,0
-320,5.379005,-0.784079,-0.561199,0,0,0,0,0
-280,5.378567,-0.788153,-0.560061,0,0,0,0,0
-240,5.378207,-0.792234,-0.559305,0,0,0,0,0
-200,5.377898,-0.796285,-0.558454,0,0,0,0,0
-160,5.377587,-0.800139,-0.557169,0,0,0,0,0
-120,5.380929,-0.799838,-0.560071,0,0,0,0,0
-80,5.38919,-0.799079,-0.571203,0,0,0,0,0
-40,5.405119,-0.804806,-0.586506,0,0,0,0,0
0,5.425247,-0.809634,-0.610557,0,0,0,0,0
