timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.563419,0.497262,1.169907,1,1,1,1,1
-360,3.591863,0.466359,1.137778,1,1,1,1,1
-320,3.624064,0.435534,1.107716,1,1,1,1,1
-280,3.654194,0.401942,1.078611,1,1,1,1,1
-240,3.690072,0.372015,1.052119,1,1,1,1,1
-200,3.721381,0.340133,1.022352,1,1,1,1,1
-160,3.749357,0.331311,0.980264,1,1,1,1,1
-120,3.782946,0.34391,0.940668,1,1,1,1,1
-80,3.814463,0.355323,0.898909,1,1,1,1,1
-40,3.851197,0.356248,0.859722,1,1,1,1,1
0,3.884148,0.356915,0.817515,1,1,1,1,1
