timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,5.658554,-1.027223,2.023664,0,1,1,1,1
-360,5.652135,-1.001705,1.995115,0,1,1,1,1
-320,5.642057,-0.976655,1.967827,0,1,1,1,1
-280,5.63243,-0.952651,1.939002,0,1,1,1,1
-240,5.6159,-0.927023,1.912522,0,1,1,1,1
-200,5.602024,-0.900604,1.883861,0,1,1,1,1
-160,5.585313,-0.878678,1.852797,0,1,1,1,1
-120,5.569271,-0.854836,1.823855,0,1,1,1,1
-80,5.553665,-0.832517,1.795324,0,1,1,1,1
-40,5.540179,-0.809034,1.768974,0,1,1,1,1
0,5.524887,-0.788395,1.746412,0,1,1,1,1
