timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.766473,-1.382209,1.48411,0,0,0,0,0
-360,3.765863,-1.36061,1.469652,0,0,0,0,0
-320,3.763831,-1.340178,1.455086,0,0,0,0,0
-280,3.763326,-1.321106,1.440769,0,0,0,0,0
-240,3.779953,-1.306635,1.430317,0,0,0,0,0
-200,3.800796,-1.292427,1.421963,0,0,0,0,0
-160,3.825449,-1.280378,1.414863,0,0,0,0,0
-120,3.851835,-1.266969,1.408712,0,0,0,0,0
-80,3.879903,-1.253146,1.401511,0,0,0,0,0
-40,3.907143,-1.235827,1.392583,0,0,0,0,0
0,3.913232,-1.221719,1.383162,0,0,0,0,0
