timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,0.794314,0.031098,0.417708,0,1,1,1,1
-360,0.809355,0.040031,0.420276,0,1,1,1,1
-320,0.824224,0.050552,0.418527,0,1,1,1,1
-280,0.842271,0.057957,0.417739,0,1,1,1,1
-240,0.862137,0.064522,0.416667,0,1,1,1,1
-200,0.880396,0.075841,0.417507,0,1,1,1,1
-160,0.896332,0.088705,0.419339,0,1,1,1,1
-120,0.916913,0.101305,0.419201,0,1,1,1,1
-80,0.941375,0.116263,0.420925,0,1,1,1,1
-40,0.969855,0.124785,0.421262,0,1,1,1,1
0,1.002026,0.139499,0.417449,0,1,1,1,1
