timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.468662,-1.157963,1.084369,1,1,1,1,1
-360,2.472464,-1.159319,1.08477,1,1,1,1,1
-320,2.476627,-1.160499,1.085044,1,1,1,1,1
-280,2.480755,-1.161828,1.085085,1,1,1,1,1
-240,2.484608,-1.162933,1.085303,1,1,1,1,1
-200,2.488145,-1.164161,1.08554,1,1,1,1,1
-160,2.492823,-1.165281,1.085312,1,1,1,1,1
-120,2.498515,-1.166377,1.084742,1,1,1,1,1
-80,2.50523,-1.168083,1.084085,1,1,1,1,1
-40,2.513199,-1.16963,1.083115,1,1,1,1,1
0,2.522247,-1.171228,1.082065,1,1,1,1,1
