timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.557157,0.426063,-0.640937,0,1,1,1,1
-360,2.568075,0.434186,-0.60755,0,1,1,1,1
-320,2.570395,0.433192,-0.576959,0,1,1,1,1
-280,2.579879,0.42907,-0.554191,0,1,1,1,1
-240,2.58551,0.427043,-0.534177,0,1,1,1,1
-200,2.589149,0.425252,-0.51944,0,1,1,1,1
-160,2.593355,0.424473,-0.508869,0,1,1,1,1
-120,2.600578,0.423814,-0.496728,0,1,1,1,1
-80,2.608122,0.424261,-0.477963,0,1,1,1,1
-40,2.615436,0.420424,-0.453082,0,1,1,1,1
0,2.621767,0.41877,-0.422083,0,1,1,1,1
