timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,2.373129,0.359365,0.490963,1,1,1,1,1
-360,2.381694,0.347749,0.483724,1,1,1,1,1
-320,2.389418,0.335252,0.4772,1,1,1,1,1
-280,2.397988,0.323044,0.46823,1,1,1,1,1
-240,2.407447,0.309367,0.459394,1,1,1,1,1
-200,2.417186,0.293589,0.450853,1,1,1,1,1
-160,2.425353,0.277157,0.439557,1,1,1,1,1
-120,2.43719,0.261539,0.430023,1,1,1,1,1
-80,2.45458,0.250489,0.429015,1,1,1,1,1
-40,2.471909,0.240929,0.430265,1,1,1,1,1
0,2.487917,0.231558,0.42879,1,1,1,1,1
