timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.595411,-0.610005,-0.559947,1,1,1,1,1
-360,1.599885,-0.602631,-0.554272,1,1,1,1,1
-320,1.605258,-0.596545,-0.54817,1,1,1,1,1
-280,1.610837,-0.591536,-0.542177,1,1,1,1,1
-240,1.614419,-0.585038,-0.536948,1,1,1,1,1
-200,1.612117,-0.575522,-0.530697,1,1,1,1,1
-160,1.609029,-0.561898,-0.525305,1,1,1,1,1
-120,1.602581,-0.546321,-0.516591,1,1,1,1,1
-80,1.599244,-0.527622,-0.505564,1,1,1,1,1
-40,1.594143,-0.508887,-0.495911,1,1,1,1,1
0,1.589643,-0.491294,-0.483285,1,1,1,1,1
