timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.85718,0.38049,-0.522356,0,0,1,1,1
-360,3.855336,0.373889,-0.515828,0,0,1,1,1
-320,3.853218,0.367441,-0.509532,0,0,1,1,1
-280,3.854405,0.361467,-0.502898,0,0,1,1,1
-240,3.865711,0.359951,-0.496855,0,0,1,1,1
-200,3.880494,0.360824,-0.490121,0,0,1,1,1
-160,3.898338,0.361417,-0.482194,0,0,1,1,1
-120,3.917903,0.363722,-0.471317,0,0,1,1,1
-80,3.940829,0.364313,-0.459749,0,0,1,1,1
-40,3.966624,0.363835,-0.446432,0,0,1,1,1
0,3.974588,0.373495,-0.455759,0,0,1,1,1
