timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.021818,0.798115,0.250024,1,1,1,1,1
-360,4.020945,0.790352,0.249882,1,1,1,1,1
-320,4.020196,0.782588,0.250172,1,1,1,1,1
-280,4.018551,0.774922,0.249978,1,1,1,1,1
-240,4.016794,0.766973,0.249359,1,1,1,1,1
-200,4.014977,0.758932,0.249722,1,1,1,1,1
-160,4.0148,0.750471,0.248914,1,1,1,1,1
-120,4.023087,0.741601,0.24765,1,1,1,1,1
-80,4.035146,0.729469,0.24717,1,1,1,1,1
-40,4.051972,0.715189,0.244817,1,1,1,1,1
0,4.071948,0.697298,0.239379,1,1,1,1,1
