timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,4.791511,1.081287,0.906508,0,0,0,0,0
-360,4.751284,1.050922,0.88786,0,0,0,0,0
-320,4.709581,1.020977,0.87157,0,0,0,0,0
-280,4.669624,0.992432,0.849419,0,0,0,0,0
-240,4.62925,0.963924,0.82789,0,0,0,0,0
-200,4.591915,0.929554,0.809699,0,0,0,0,0
-160,4.596736,0.890789,0.797091,0,0,0,0,0
-120,4.623907,0.854061,0.798159,0,0,0,0,0
-80,4.647557,0.822567,0.799849,0,0,0,0,0
-40,4.66666,0.795795,0.799389,0,0,0,0,0
0,4.666302,0.774662,0.795627,0,0,0,0,0
