timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.259892,0.395503,-0.040391,1,1,1,1,1
-360,3.26495,0.392529,-0.038308,1,1,1,1,1
-320,3.268637,0.389423,-0.036964,1,1,1,1,1
-280,3.266118,0.384113,-0.034927,1,1,1,1,1
-240,3.262636,0.376022,-0.030696,1,1,1,1,1
-200,3.258616,0.365111,-0.024863,1,1,1,1,1
-160,3.253614,0.352343,-0.01623,1,1,1,1,1
-120,3.247868,0.336557,-0.00727,1,1,1,1,1
-80,3.24158,0.321518,0.003331,1,1,1,1,1
-40,3.235461,0.305947,0.013229,1,1,1,1,1
0,3.22902,0.290951,0.02361,1,1,1,1,1
