timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.438751,0.118848,-0.519981,0,1,1,1,1
-360,1.445754,0.128016,-0.516263,0,1,1,1,1
-320,1.452968,0.138512,-0.511384,0,1,1,1,1
-280,1.460016,0.150178,-0.505632,0,1,1,1,1
-240,1.468318,0.162521,-0.499782,0,1,1,1,1
-200,1.478006,0.174657,-0.492942,0,1,1,1,1
-160,1.491796,0.182006,-0.486293,0,1,1,1,1
-120,1.506837,0.184589,-0.478996,0,1,1,1,1
-80,1.521375,0.185684,-0.471831,0,1,1,1,1
-40,1.534918,0.18676,-0.464485,0,1,1,1,1
0,1.547906,0.18883,-0.457639,0,1,1,1,1
