timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,1.252633,-0.263145,-0.219048,0,1,1,1,1
-360,1.266592,-0.269499,-0.217056,0,1,1,1,1
-320,1.282022,-0.276686,-0.212671,0,1,1,1,1
-280,1.300258,-0.284876,-0.20772,0,1,1,1,1
-240,1.320684,-0.296615,-0.201421,0,1,1,1,1
-200,1.343491,-0.313343,-0.194846,0,1,1,1,1
-160,1.371662,-0.329963,-0.186881,0,1,1,1,1
-120,1.397498,-0.351608,-0.176173,0,1,1,1,1
-80,1.423118,-0.370864,-0.166988,0,1,1,1,1
-40,1.448907,-0.382128,-0.164115,0,1,1,1,1
0,1.46901,-0.391666,-0.16129,0,1,1,1,1
