timestep_ms,x,y,z,hit_r001,hit_r002,hit_r003,hit_r004,hit_r005
-400,3.484893,-0.487147,0.141553,1,1,1,1,1
-360,3.481558,-0.472129,0.133693,1,1,1,1,1
-320,3.478867,-0.456355,0.127548,1,1,1,1,1
-280,3.475526,-0.439771,0.122566,1,1,1,1,1
-240,3.475039,-0.423957,0.115286,1,1,1,1,1
-200,3.47511,-0.40754,0.110129,1,1,1,1,1
-160,3.475759,-0.391364,0.104267,1,1,1,1,1
-120,3.475523,-0.375159,0.098019,1,1,1,1,1
-80,3.476608,-0.359141,0.091151,1,1,1,1,1
-40,3.476188,-0.344226,0.085501,1,1,1,1,1
0,3.475087,-0.331466,0.079294,1,1,1,1,1
